"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Freitag 6. April 2018 6:51 PM GMT+1","","Protest gegen Pflege-Missstände: 280km mit Rollstuhl","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 1:41 PM GMT+1","","Leistungsfähigerer Rettungshubschrauber für Greifswald","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 1:41 PM GMT+1","","Leistungsfähigerer Rettungshubschrauber für Greifswald","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 12:31 PM GMT+1","","Zu wenig Mediziner; Was der drohende Landärztemangel bedeutet","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 12:31 PM GMT+1","","Zu wenig Mediziner; Was der drohende Landärztemangel bedeutet","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 12:03 PM GMT+1","","Hecken können Straßen schützen: Land fördert Anpflanzungen","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 12:03 PM GMT+1","","Hecken können Straßen schützen: Land fördert Anpflanzungen","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 9:02 AM GMT+1","","Auf Thüringens Straßen rollen immer mehr Oldtimer","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 9:02 AM GMT+1","","Auf Thüringens Straßen rollen immer mehr Oldtimer","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 8:23 AM GMT+1","","Bundesratspräsident Müller besucht Jordanien","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 8:23 AM GMT+1","","Bundesratspräsident Müller besucht Jordanien","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 8:16 AM GMT+1","","Kritik an Äußerungen; Duisburgs OB wirft Spahn "Pauschalurteile" und "Ahnungslosigkeit" vor","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 8:16 AM GMT+1","","Kritik an Äußerungen; Duisburgs OB wirft Spahn "Pauschalurteile" und "Ahnungslosigkeit" vor","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 7:21 AM GMT+1","","Neuer Rettungshubschrauber wird in Vorpommern stationiert","","WELT ONLINE (Deutsch)","","",
"","Freitag 6. April 2018 7:21 AM GMT+1","","Neuer Rettungshubschrauber wird in Vorpommern stationiert","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:42 PM GMT+1","","Zahl der Grippetoten in Sachsen steigt auf 111","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:42 PM GMT+1","","Zahl der Grippetoten in Sachsen steigt auf 111","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:33 PM GMT+1","","Krankenkasse: Krankenstand im Handwerk auf Höchststand","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:33 PM GMT+1","","Kritik an Äußerungen; Duisburgs OB wirft Spahn "Pauschalurteile" und "Ahnungslosigkeit" vor","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:33 PM GMT+1","","Kritik an Äußerungen; Duisburgs OB wirft Spahn "Pauschalurteile" und "Ahnungslosigkeit" vor","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 5:33 PM GMT+1","","Krankenkasse: Krankenstand im Handwerk auf Höchststand","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 12:04 PM GMT+1","","Demografiebeauftragter rechnet mit Pflegenotstand","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 12:04 PM GMT+1","","Demografiebeauftragter rechnet mit Pflegenotstand","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 3:40 AM GMT+1","","Demografiebeauftragter: Anreize für barrierefreies Umbauen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 5. April 2018 3:40 AM GMT+1","","Demografiebeauftragter: Anreize für barrierefreies Umbauen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 6:13 PM GMT+1","","Behandlungsfehler; "Zwischen heilen und schaden liegt oft nur ein schmaler Grat"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 6:13 PM GMT+1","","Behandlungsfehler; "Zwischen heilen und schaden liegt oft nur ein schmaler Grat"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 5:41 PM GMT+1","","Ärztekammer MV: Kaum Veränderung bei Zahl von Ärztefehlern","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 5:41 PM GMT+1","","Ärztekammer MV: Kaum Veränderung bei Zahl von Ärztefehlern","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 3:50 PM GMT+1","","Anträge auf Anerkennung von Pflegeabschlüssen auf Rekordhoch","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 3:50 PM GMT+1","","Anträge auf Anerkennung von Pflegeabschlüssen auf Rekordhoch","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 1:31 PM GMT+1","","Frühlingstemperaturen lassen Zeckengefahr steigen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 1:31 PM GMT+1","","Frühlingstemperaturen lassen Zeckengefahr steigen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 12:44 PM GMT+1","","Eishockey-Bundestrainer Sturm wird am 23. April geehrt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 12:44 PM GMT+1","","Eishockey-Bundestrainer Sturm wird am 23. April geehrt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 12:33 PM GMT+1","","Kammer: Verdacht auf Behandlungsfehler erhärtet sich häufig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 12:33 PM GMT+1","","Kammer: Verdacht auf Behandlungsfehler erhärtet sich häufig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 10:43 AM GMT+1","","Imagekampagne will für Pflegeberufe werben","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 10:43 AM GMT+1","","Imagekampagne will für Pflegeberufe werben","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 8:42 AM GMT+1","","Krankenstand bei Polizei auf hohem Niveau leicht gestiegen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 8:42 AM GMT+1","","Krankenstand bei Polizei auf hohem Niveau leicht gestiegen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 4. April 2018 2:00 AM GMT+1","","Imagekampagne soll Nachwuchs in Pflegeberufe locken","","WELT ONLINE (Deutsch)","","",
"","Dienstag 3. April 2018 12:12 PM GMT+1","","Mehr Landesgeld für Nordfriesisches Institut","","WELT ONLINE (Deutsch)","","",
"","Dienstag 3. April 2018 12:12 PM GMT+1","","Mehr Landesgeld für Nordfriesisches Institut","","WELT ONLINE (Deutsch)","","",
"","Montag 2. April 2018 10:26 AM GMT+1","","Bobic kontert Matthäus; "Der Lothar war gut drauf und hatte ein paar Stimmen gehört"","","WELT ONLINE (Deutsch)","","",
"","Montag 2. April 2018 10:26 AM GMT+1","","Bobic kontert Matthäus; "Der Lothar war gut drauf und hatte ein paar Stimmen gehört"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 1. April 2018 6:45 PM GMT+1","","Bobic kontert Matthäus; "Der Lothar war gut drauf und hatte ein paar Stimmen gehört"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 1. April 2018 6:45 PM GMT+1","","Bobic kontert Matthäus; "Der Lothar war gut drauf und hatte ein paar Stimmen gehört"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 1. April 2018 1:08 PM GMT+1","","Verwaister Vogel; Kranich Charly will die Menschen nicht verlassen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 1. April 2018 1:08 PM GMT+1","","Verwaister Vogel; Kranich Charly will die Menschen nicht verlassen","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 1:41 PM GMT+1","","86-Jährige und Sohn tot in Bremer Wohnung entdeckt","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 1:41 PM GMT+1","","86-Jährige und Sohn tot in Bremer Wohnung entdeckt","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 10:45 AM GMT+1","","Personalmangel; Spahn will mehr Pflegekräfte aus dem Ausland abwerben","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 10:45 AM GMT+1","","Personalmangel; Spahn will mehr Pflegekräfte aus dem Ausland abwerben","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 8:52 AM GMT+1","","Ab Herbst erste vietnamesische Pflegekräfte in Uniklinik","","WELT ONLINE (Deutsch)","","",
"","Samstag 31. März 2018 8:52 AM GMT+1","","Ab Herbst erste vietnamesische Pflegekräfte in Uniklinik","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 3:47 PM GMT+1","","Solidarisches Grundeinkommen; "Es wird uns keinen Schritt voranbringen"","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 3:47 PM GMT+1","","Solidarisches Grundeinkommen; "Es wird uns keinen Schritt voranbringen"","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 11:50 AM GMT+1","","Petry über Grundeinkommen; "SPD hat das Thema Grundsicherung nicht verstanden"","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 11:50 AM GMT+1","","Petry über Grundeinkommen; "SPD hat das Thema Grundsicherung nicht verstanden"","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 10:21 AM GMT+1","","Landarzt gesucht: Neuenrade bietet Prämie für Mediziner","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 10:21 AM GMT+1","","Landarzt gesucht: Neuenrade bietet Prämie für Mediziner","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 9:34 AM GMT+1","","Ostbeauftragter sucht Dialog; "Da darf man sich nicht angewidert abwenden"","","WELT ONLINE (Deutsch)","","",
"","Freitag 30. März 2018 9:34 AM GMT+1","","Ostbeauftragter sucht Dialog; "Da darf man sich nicht angewidert abwenden"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 7:17 PM GMT+1","","Robert-Koch-Institut; Knapp 1000 Tote wegen Grippewelle in diesem Winter","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 7:17 PM GMT+1","","Robert-Koch-Institut; Knapp 1000 Tote wegen Grippewelle in diesem Winter","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 5:52 PM GMT+1","","Pflegenotstand; Volksinitiative sammelt über 27.000 Unterschriften","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 5:52 PM GMT+1","","Pflegenotstand; Volksinitiative sammelt über 27.000 Unterschriften","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 5:24 PM GMT+1","","Linke und AfD kritisieren Notarztversorgung in Sachsen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 5:24 PM GMT+1","","Linke und AfD kritisieren Notarztversorgung in Sachsen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 2:33 PM GMT+1","","Pharmabranche; Raus aus dem Geschäft mit rezeptfreien Medikamenten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 2:33 PM GMT+1","","Pharmabranche; Raus aus dem Geschäft mit rezeptfreien Medikamenten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 29. März 2018 2:11 PM GMT+1","","Altenpflege: Giffey will sich für Verbesserungen einsetzen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 7:40 PM GMT+1","","Wittenberg setzt Bettensteuer aus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 7:40 PM GMT+1","","Wittenberg setzt Bettensteuer aus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 5:13 PM GMT+1","","Neubau; Jetzt will die Hafencity hoch hinaus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 5:13 PM GMT+1","","Neubau; Jetzt will die Hafencity hoch hinaus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 12:17 PM GMT+1","","Sharing-Economy; Bienen zu vermieten - zum Wohle der Landwirtschaft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 12:17 PM GMT+1","","Sharing-Economy; Bienen zu vermieten - zum Wohle der Landwirtschaft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 7:11 AM GMT+1","","Höhepunkt der Grippewelle vorbei - aber weiter Gefahr","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 7:11 AM GMT+1","","Höhepunkt der Grippewelle vorbei - aber weiter Gefahr","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 5:00 AM GMT+1","","Prozess: jahrelang Rente von toter Mutter kassiert","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 28. März 2018 5:00 AM GMT+1","","Prozess: jahrelang Rente von toter Mutter kassiert","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 4:50 PM GMT+1","","Polizei: Spezialermittler gegen Betrug im Gesundheitswesen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 4:50 PM GMT+1","","Polizei: Spezialermittler gegen Betrug im Gesundheitswesen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 2:32 PM GMT+1","","Kritik am Gesundheitsminister; Krankenpflegerin schreibt wütenden Brief an Spahn","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 2:32 PM GMT+1","","Kritik am Gesundheitsminister; Krankenpflegerin schreibt wütenden Brief an Spahn","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 12:55 PM GMT+1","","AOK begrüßt stärkeren Kampf gegen Betrug in der Pflege","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 12:55 PM GMT+1","","AOK begrüßt stärkeren Kampf gegen Betrug in der Pflege","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 12:34 PM GMT+1","","Ulmer "Armendoktor" mit Staufermedaille geehrt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 12:34 PM GMT+1","","Ulmer "Armendoktor" mit Staufermedaille geehrt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 11:56 AM GMT+1","","Ex-Minister Krause fehlt vor Gericht: Geldstrafe","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 11:56 AM GMT+1","","Ex-Minister Krause fehlt vor Gericht: Geldstrafe","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 11:55 AM GMT+1","","Sächsinnen nutzen Krebsfrüherkennung am stärksten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 11:55 AM GMT+1","","Sächsinnen nutzen Krebsfrüherkennung am stärksten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 10:52 AM GMT+1","","Berufsverband fordert Kammer gegen Betrug bei Pflegediensten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 10:52 AM GMT+1","","Berufsverband fordert Kammer gegen Betrug bei Pflegediensten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 6:01 AM GMT+1","","Rekord-Kuh hat schon fast 150 000 Liter Milch gegeben","","WELT ONLINE (Deutsch)","","",
"","Dienstag 27. März 2018 6:01 AM GMT+1","","Rekord-Kuh hat schon fast 150 000 Liter Milch gegeben","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 6:20 PM GMT+1","","AOK-Studie: Krebsmittel-Panscherei für Patienten spürbar","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 6:20 PM GMT+1","","AOK-Studie: Krebsmittel-Panscherei für Patienten spürbar","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 5:34 PM GMT+1","","Mehr Autos, Wohnungen und Babys: Bayern wächst weiter","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 5:34 PM GMT+1","","Mehr Autos, Wohnungen und Babys: Bayern wächst weiter","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 5:21 PM GMT+1","","Pflegeanbieter und Landkreise im Streit über Pflegevergütung","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 5:21 PM GMT+1","","Pflegeanbieter und Landkreise im Streit über Pflegevergütung","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 3:41 PM GMT+1","","Blinder Passagier; Riesenspinne im Flieger nach München entdeckt","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 3:41 PM GMT+1","","Blinder Passagier; Riesenspinne im Flieger nach München entdeckt","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 1:32 PM GMT+1","","Zukunft; Bei diesem Thema ist die Generation 40plus unnachgiebig","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 1:32 PM GMT+1","","Zukunft; Bei diesem Thema ist die Generation 40plus unnachgiebig","","WELT ONLINE (Deutsch)","","",
"","Montag 26. März 2018 8:51 AM GMT+1","","Riesenspinne fliegt als blinder Passagier nach München","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 12:55 PM GMT+1","","Gefährlicher Notstand; In Apotheken sind immer wieder wichtige Arzneimittel nicht lieferbar","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 12:55 PM GMT+1","","Gefährlicher Notstand; In Apotheken sind immer wieder wichtige Arzneimittel nicht lieferbar","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 12:33 PM GMT+1","","Gefährlicher Notstand; In Apotheken sind immer wieder wichtige Arzneimittel nicht lieferbar","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 12:33 PM GMT+1","","Gefährlicher Notstand; In Apotheken sind immer wieder wichtige Arzneimittel nicht lieferbar","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 11:30 AM GMT+1","","Autonomes Auto; Entscheiden müssen wir, auch ohne Steuerrad","","WELT ONLINE (Deutsch)","","",
"","Sonntag 25. März 2018 11:30 AM GMT+1","","Autonomes Auto; Entscheiden müssen wir, auch ohne Steuerrad","","WELT ONLINE (Deutsch)","","",
"","Samstag 24. März 2018 1:23 PM GMT+1","","Berufserlaubnis für 50 ausländische Pflegefachkräfte","","WELT ONLINE (Deutsch)","","",
"","Samstag 24. März 2018 1:23 PM GMT+1","","Berufserlaubnis für 50 ausländische Pflegefachkräfte","","WELT ONLINE (Deutsch)","","",
"","Samstag 24. März 2018 12:12 AM GMT+1","","Neuer Gesundheitsminister; Spahn will ein "Sofortprogramm" für das Gesundheitswesen","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 7:04 PM GMT+1","","Neuer Gesundheitsminister; Spahn hält "Zwei-Klassen-Medizin" für ein gefühltes Problem","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 4:14 PM GMT+1","","Bundesrat beschließt Berliner Initiative zur Pflege","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 4:14 PM GMT+1","","Bundesrat beschließt Berliner Initiative zur Pflege","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 2:55 PM GMT+1","","Hoher Krankenstand wegen Grippe: Südwesten weniger betroffen","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 2:55 PM GMT+1","","Hoher Krankenstand wegen Grippe: Südwesten weniger betroffen","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 1:43 PM GMT+1","","Thüringen beantragt im Bundesrat Bafög-Erhöhung","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 1:43 PM GMT+1","","Thüringen beantragt im Bundesrat Bafög-Erhöhung","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 1:01 PM GMT+1","","Programm zu psychischen Krankheiten an Schulen","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 1:01 PM GMT+1","","Programm zu psychischen Krankheiten an Schulen","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 10:32 AM GMT+1","","KKH-Umfrage: Frauen leiden häufiger unter der Zeitumstellung","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 10:32 AM GMT+1","","KKH-Umfrage: Frauen leiden häufiger unter der Zeitumstellung","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 5:04 AM GMT+1","","Deutsche-Bank-Tochter; Alt, gierig, männlich - das ärgert den Aktionär","","WELT ONLINE (Deutsch)","","",
"","Freitag 23. März 2018 5:04 AM GMT+1","","Deutsche-Bank-Tochter; Alt, gierig, männlich - das ärgert den Aktionär","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 2:03 PM GMT+1","","Krankenkasse muss Patienten keinen Dolmetscher zahlen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 2:03 PM GMT+1","","Krankenkasse muss Patienten keinen Dolmetscher zahlen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 2:03 PM GMT+1","","Krankenkasse muss Patienten keinen Dolmetscher zahlen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 2:03 PM GMT+1","","Krankenkasse muss Patienten keinen Dolmetscher zahlen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:55 PM GMT+1","","AOK: Thüringer melden sich häufiger krank","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:55 PM GMT+1","","AOK: Thüringer melden sich häufiger krank","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:55 PM GMT+1","","AOK: Thüringer melden sich häufiger krank","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:55 PM GMT+1","","AOK: Thüringer melden sich häufiger krank","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:01 PM GMT+1","","Berliner Abgeordnetenhaus: Verbesserungen bei Geburtshilfe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:01 PM GMT+1","","Berliner Abgeordnetenhaus: Verbesserungen bei Geburtshilfe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:01 PM GMT+1","","Berliner Abgeordnetenhaus: Verbesserungen bei Geburtshilfe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 12:01 PM GMT+1","","Berliner Abgeordnetenhaus: Verbesserungen bei Geburtshilfe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 11:42 AM GMT+1","","AOK Plus: Höchster Krankenstand seit Jahrtausendwende","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 11:42 AM GMT+1","","AOK Plus: Höchster Krankenstand seit Jahrtausendwende","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 11:42 AM GMT+1","","AOK Plus: Höchster Krankenstand seit Jahrtausendwende","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 11:42 AM GMT+1","","AOK Plus: Höchster Krankenstand seit Jahrtausendwende","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 10:53 AM GMT+1","","Neuer Service; Volksbanken bieten ihren Kunden jetzt "Privat-Sekretär" an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 10:53 AM GMT+1","","Neuer Service; Volksbanken bieten ihren Kunden jetzt "Privat-Sekretär" an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 10:53 AM GMT+1","","Neuer Service; Volksbanken bieten ihren Kunden jetzt "Privat-Sekretär" an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 10:53 AM GMT+1","","Neuer Service; Volksbanken bieten ihren Kunden jetzt "Privat-Sekretär" an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 7:24 AM GMT+1","","Feineres Hautbild; Fünf Dinge, die wirklich gegen große Poren helfen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 22. März 2018 7:24 AM GMT+1","","Feineres Hautbild; Fünf Dinge, die wirklich gegen große Poren helfen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 5:03 PM GMT+1","","Deckel- und Dosenindustrie: Beschäftigte bekommen mehr Geld","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 5:03 PM GMT+1","","Deckel- und Dosenindustrie: Beschäftigte bekommen mehr Geld","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 4:41 PM GMT+1","","Alte Leipziger bringt sich in Stellung","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 4:41 PM GMT+1","","Alte Leipziger bringt sich in Stellung","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 11:41 AM GMT+1","","Opposition; Göring-Eckardt spricht von "großem Chaos" in der GroKo","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 11:41 AM GMT+1","","Opposition; Göring-Eckardt spricht von "großem Chaos" in der GroKo","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 7:24 AM GMT+1","","Burgtheater als Pflegeheim; Romeo und Julia sind lieber dement als verheiratet","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 7:24 AM GMT+1","","Burgtheater als Pflegeheim; Romeo und Julia sind lieber dement als verheiratet","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 6:15 AM GMT+1","","Pianist Robert Levin bekommt Leipziger Bach-Medaille 2018","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 21. März 2018 6:15 AM GMT+1","","Pianist Robert Levin bekommt Leipziger Bach-Medaille 2018","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 5:24 PM GMT+1","","Künstlerische Drucktechniken als Kulturerbe anerkannt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 5:24 PM GMT+1","","Künstlerische Drucktechniken als Kulturerbe anerkannt","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 5:10 PM GMT+1","","Zippert zappt; Jens Spahn verbietet das Warten im Wartezimmer","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 5:10 PM GMT+1","","Zippert zappt; Jens Spahn verbietet das Warten im Wartezimmer","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 3:42 PM GMT+1","","Land und Katholische Kirche wollen enger kooperieren","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 3:42 PM GMT+1","","Land und Katholische Kirche wollen enger kooperieren","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 2:22 PM GMT+1","","Land will leistungsfähige Kliniken besonders fördern","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 2:22 PM GMT+1","","Land will leistungsfähige Kliniken besonders fördern","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 1:43 PM GMT+1","","Kindernotfall-App soll Eltern und Lehrer unterstützen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 1:43 PM GMT+1","","Kindernotfall-App soll Eltern und Lehrer unterstützen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 12:35 PM GMT+1","",""Hart aber fair"; "Das qualifiziert eigentlich keinen Gesundheitsminister"","","WELT ONLINE (Deutsch)","","",
